source,target
81029389,82001210
81029389,82001214
81029389,82001217
81029389,82001222
81029389,82001225
81029389,82001227
81029389,82001229
81029389,82001230
81029389,82001231
81029389,82001232
81029389,82001234
81029389,82001236
81029389,82001256
81029389,82001261
81029389,82001262
81029389,82001263
81029389,82001265
81029389,82001266
81029389,82001267
81029389,82001270
81029389,82001271
81029389,82001273
81029389,82001276
81029389,82001277
81029389,82001284
81029389,82001285
81029389,82001286
81029389,82001287
81029389,82001292
81029389,82001293
81029389,82001294
81029389,82001295
81029389,82001298
81029389,82001302
81029389,82001303
81029389,82001304
81029389,82001305
81029389,82001307
81029389,82001313
81029389,82001330
81029389,82001332
81029389,82001333
81029389,82001339
81029389,82001351
81029389,82001352
81029389,82001363
81029389,82001368
81029389,82001384
81029389,82001391
81029389,82001399
81029389,82001400
81029389,82001405
81029389,82001406
81029389,82001418
81029389,82001431
81029389,82001441
81029389,82001443
81029389,82001445
81029389,82001446
81029389,82001451
81029389,82001461
81029389,82001473
81029389,82001479
81029389,82001482
81029389,82001483
81029389,82001496
81029389,82001500
81029389,82001503
81029389,82001504
81029389,82001538
81029389,82001539
81029389,82001548
81029389,82001553
81029389,82001554
81029389,82001569
81029389,82001578
81029389,82001579
81029389,82001606
81029389,82001611
81029389,82001619
81029389,82001620
81029389,82001631
81029389,82001633
81029389,82001636
81029389,82001655
81029389,82001670
81029389,82001681
81029389,82001685
81029389,82001687
81029389,82001692
81029389,82001693
81029389,82001703
81029389,82001711
81029389,82001716
81029389,82001717
81029389,82001722
81029389,82001730
81029389,82001732
81029389,82001736
81029389,82001748
81029389,82001753
81029389,82001759
81029389,82001764
81029389,82001767
81029389,82001768
81029389,82001770
81029389,82001776
81029389,82001777
81029389,82001780
81029389,82001791
81029389,82001798
81029389,82002193
81029389,82002194
81029389,82002208
81029389,82002219
81029389,82002253
81029389,82002254
81029389,82002255
81029389,82002261
81029389,82002264
81029389,82002265
81029389,82002298
81029389,82002335
81029389,82002342
81029389,82002343
81029389,82002360
81029389,82002365
81029389,82002373
81029389,82002374
81029389,82002399
81029389,82002419
81029389,82002425
81029389,82002432
81029389,82002457
81029389,82002481
81029389,82002482
81029389,82002487
81029389,82002488
81029389,82002513
81029389,82002515
81029389,82002556
81029389,82002559
81029389,82002563
81029389,82002570
81029389,82002578
81029389,82002581
81029389,82002586
81029389,82002591
81029389,82002602
81029389,82002603
81029389,82002605
81029389,82002614
81029389,82002629
81029389,82002630
81029389,82002639
81029389,82002644
81029389,82002649
81029389,82002654
81029389,82002657
81029389,82002659
81029389,82002660
81029389,82002687
81029389,82002804
81029389,82002825
81029389,82002914
81029389,82002926
81029389,82002961
81029389,82002984
81029389,82003004
81029389,82003006
81029389,82003011
81029389,82003034
81029389,82003061
81029389,82003068
81029389,82003093
81029389,82003103
81029389,80037030
81029389,82003135
81029389,82003165
81029389,82003177
81029389,80037220
81029389,82003383
81029389,82003388
81029389,82003392
81029389,82003402
81029389,82003403
81029389,82003405
81029389,82003407
81029389,82003408
81029389,82003414
81029389,82003420
81029389,82003509
81029389,82003515
81029389,82003516
81029389,82003528
81029389,82003557
81029389,82003564
81029389,82003579
81029389,82003642
81029389,82003647
81029389,82003678
81029389,82003725
81029389,82003733
81029389,82003771
81029389,82003778
81029389,82003808
81029389,82003813
81029389,82003814
81029389,82003829
81029389,82003916
81029389,82003921
81029389,82003922
81029389,82003959
81029389,82004251
81029389,82004263
81029389,82004265
81029389,82004333
81029389,82004416
81029389,82004438
81029389,82004476
81029389,80038456
81029389,80038458
81029389,80103990
81029389,82004682
81029389,82004795
81029389,82004937
81029389,82005062
81029389,80039002
81029389,82005163
81029389,82005252
81029389,82005342
81029389,82005372
81029389,82005381
81029389,82005382
81029389,82005457
81029389,82005505
81029389,82005593
81029389,80039570
81029389,80040445
81029389,82007204
81029389,82008646
81029389,82011232
81029389,80143647
81029389,80051388
81029389,80117234
81029389,80116007
81029389,82013729
82000142,80025889
82000142,80037709
82000142,80143647
82000142,80039570
82000142,80042906
82000142,80037220
82000139,80056032
82000139,80000191
82000139,80039570
82000139,80042906
82000140,80086304
82000140,80000191
82000140,80143647
82002193,80052824
82002193,80111107
82002193,80103990
82002193,80117234
82002194,80052824
82002194,80086304
82002194,80029561
82002194,80037709
82002194,80051388
82002194,80037030
82000146,80056032
82000146,80000191
82000146,80037709
82000146,80143647
82000146,80038456
82000141,80056032
82000141,80103990
82000141,80117234
82000148,80000191
82000148,80039002
82000148,80039570
82000148,80037030
82000153,80025889
82000153,80037709
82000153,80143647
82000153,80039570
82000153,80042906
82000153,80037220
82004251,80052824
82004251,80000191
82004251,80103990
82004251,80117234
82000156,80056032
82000156,80039002
82000156,80043562
82000156,80042906
82000155,80000191
82000155,80037709
82000155,80143647
82000155,80039570
82000157,80056032
82000157,80039002
82000157,80039570
82000157,80037030
82002208,80000191
82002208,80043562
82002208,80037709
82002208,80038456
82002208,80042906
80025889,82000168
80025889,82000212
80025889,82000219
80025889,82000232
80025889,82000243
80025889,82000289
80025889,82000296
80025889,82000322
80025889,82000324
80025889,82000325
80025889,82000349
80025889,82000458
80025889,82000499
80025889,82000528
80025889,82000536
80025889,82000549
80025889,82000553
80025889,82000558
80025889,82000570
80025889,82000587
80025889,82000590
80025889,82000603
80025889,82000604
80025889,82000642
80025889,82000648
80025889,82000670
80025889,82000671
80025889,82000676
80025889,82000683
80025889,82000696
80025889,82000705
80025889,82000717
80025889,82000722
80025889,82000729
80025889,82000730
80025889,82000734
80025889,82000736
80025889,82000743
80025889,82000764
80025889,82000765
80025889,82000783
80025889,82000785
80025889,82000853
80025889,82000854
80025889,82000856
80025889,82000857
80025889,82000865
80025889,82000935
80025889,82000947
80025889,82000980
80025889,82001000
80025889,82001058
80025889,82001161
80025889,82001173
80025889,82001184
80025889,82001185
80025889,82001186
80025889,82001187
80025889,82001188
80025889,82001204
80025889,82001205
80025889,82001234
80025889,82001265
80025889,82001266
80025889,82001270
80025889,82001276
80025889,82001284
80025889,82001286
80025889,82001287
80025889,82001303
80025889,82001304
80025889,82001313
80025889,82001332
80025889,82001333
80025889,82001339
80025889,82001406
80025889,82001446
80025889,82001451
80025889,82001473
80025889,82001479
80025889,82001504
80025889,82001548
80025889,82001578
80025889,82001579
80025889,82001681
80025889,82001736
80025889,82001748
80025889,82001767
80025889,82001768
80025889,82002255
80025889,82002335
80025889,82002487
80025889,82002488
80025889,82002515
80025889,82002570
80025889,82002602
80025889,82002603
80025889,82002639
80025889,82002687
80025889,82002804
80025889,82002825
80025889,82002926
80025889,82003388
80025889,82003405
80025889,82003509
80025889,82003564
80025889,82003813
80025889,82003959
80025889,82004265
80025889,82005457
80025889,82013729
80025889,82025143
80025889,82025234
80025889,82025256
80025889,82025283
80025889,82026066
80025889,82026097
82000162,80056032
82000162,80000191
82000162,80043562
82000162,80111107
82000163,80052824
82000163,80056032
82000163,80143647
82000163,80103990
80116007,82020799
80116007,82008646
80116007,82008720
80116007,82009922
80116007,82014117
82000168,80056032
82000168,80039002
82000168,80037709
82000168,80143647
82000168,80038456
82000168,80039570
82004263,80029561
82004263,80000191
82004263,80039002
82004263,80111107
82004263,80051388
82000167,80088213
82000167,80039002
82000167,80143647
82000167,80039570
82000167,80042906
82000170,80056032
82000170,80000191
82000170,80039570
82000170,80040445
82000170,80037220
82002219,80056032
82002219,80037709
82002219,80038456
82002219,80040445
82002219,80037030
82004265,80000191
82004265,80037220
82004265,80037709
82004265,80143647
82000169,80043562
82000169,80037709
82000169,80038456
82000169,80040445
82000172,80052824
82000172,80029561
82000172,80000191
82000172,80039570
82000176,80056032
82000176,80029561
82000176,80000191
82000176,80039002
82000176,80143647
82000176,80038456
82000176,80037030
82000176,80037220
82000173,80052824
82000173,80037709
82000173,80103990
82000173,80117234
82000175,80043562
82000175,80042906
82000175,80037030
82000175,80037220
82000178,80000191
82000178,80039002
82000178,80103990
82000178,80040445
82000180,80052824
82000180,80086304
82000180,80029561
82000180,80039002
82000180,80043562
82000180,80111107
82000180,80143647
82000180,80051388
82000180,80038456
82000180,80039570
82000180,80042906
82000180,80038458
82000180,80103990
82000180,80037030
82000180,80037220
82000181,80000191
82000181,80143647
82000181,80038456
82000181,80039570
82000181,80037220
82000182,80088213
82000182,80056032
82000182,80039002
82000182,80037220
82000188,80052824
82000188,80029561
82000188,80000191
82000188,80111107
82000188,80143647
82000188,80051388
82000189,80052824
82000189,80086304
82000189,80029561
82000189,80000191
82000189,80039002
82000189,80043562
82000189,80111107
82000189,80143647
82000189,80051388
82000189,80038456
82000189,80039570
82000189,80042906
82000189,80038458
82000189,80103990
82000189,80037030
82000189,80037220
82000190,80088213
82000190,80000191
82000190,80039002
82000190,80037220
82000191,80052824
82000191,80086304
82000191,80029561
82000191,80039002
82000191,80043562
82000191,80111107
82000191,80051388
82000191,80039570
82000191,80042906
82000191,80038458
82000191,80103990
82000191,80037030
82000191,80037220
82000194,80052824
82000194,80000191
82000194,80037709
82000194,80037030
82000195,80039002
82000195,80037709
82000195,80039570
82000195,80037220
82000196,80056032
82000196,80039002
82000196,80040445
82000196,80037030
82000198,80000191
82000198,80037709
82000198,80039570
82000198,80042906
82000201,80000191
82000201,80037709
82000201,80103990
82000203,80056032
82000203,80000191
82000203,80039002
82000203,80037709
82000205,80088213
82000205,80000191
82000205,80039002
82000205,80043562
82000205,80038456
82000205,80039570
82000205,80042906
82000205,80037030
82002253,80056032
82002253,80039002
82002253,80037709
82002253,80038456
82002253,80039570
82002255,80000191
82002255,80038456
82002255,80042906
82002255,80040445
82002255,80037030
82002255,80037220
82000207,80088213
82000207,80000191
82000207,80038456
82000207,80039570
82000207,80042906
82002254,80000191
82002254,80039002
82002254,80117234
82002254,80037030
82002254,80039928
82000206,80052824
82000206,80086304
82000206,80029561
82000206,80000191
82000209,80000191
82000209,80039002
82000209,80037709
82000209,80143647
82000212,80000191
82000212,80039002
82000212,80038456
82000212,80039570
82000212,80042906
82002261,80086304
82002261,80029561
82002261,80037709
82002261,80111107
82002261,80051388
82002261,80038458
82000215,80088213
82000215,80000191
82000215,80039002
82000215,80143647
82000215,80042906
82000215,80037220
82002264,80052824
82002264,80086304
82002264,80143647
82002264,80039570
82002264,80038458
82000216,80000191
82000216,80111107
82000216,80143647
82000216,80039570
82000216,80042906
82002265,80000191
82002265,80039002
82002265,80043562
82002265,80037709
82002265,80040445
82000219,80043562
82000219,80042906
82000219,80037030
82000223,80088213
82000223,80000191
82000223,80143647
82000223,80037220
82000224,80056032
82000224,80000191
82000224,80042906
82000224,80037220
82000229,80056032
82000229,80000191
82000229,80038456
82000229,80037030
82000232,80039002
82000232,80143647
82000232,80038456
82000232,80039570
82000233,80086304
82000233,80088213
82000233,80037709
82000233,80051388
82000233,80038458
82000236,80052824
82000236,80056032
82000236,80000191
82000236,80043562
82000236,80117234
82000236,80037030
82004333,80088213
82004333,80000191
82004333,80039002
82004333,80043562
82004333,80042906
82004333,80040445
82000243,80029561
82000243,80000191
82000243,80039570
82000243,80037030
82000246,80088213
82000246,80056032
82000246,80000191
82000246,80039002
82000246,80143647
82000246,80039570
82000246,80038458
82000247,80029561
82000247,80000191
82000247,80039002
82000247,80039570
82000247,80117234
82000247,80037030
82000247,80039928
82000248,80056032
82000248,80000191
82000248,80103990
82000248,80117234
82002298,80000392
82002298,80039002
82002298,80043562
82002298,80103990
82002298,80037220
82000250,80043562
82000250,80143647
82000250,80037030
82000251,80039002
82000251,80043562
82000251,80039570
82000251,80037030
82000253,80000191
82000253,80039002
82000253,80117234
82000253,80037030
82000253,80039928
82000255,80029561
82000255,80000191
82000255,80111107
82000255,80143647
82000255,80038458
82000256,80052824
82000256,80000191
82000256,80111107
82008449,80056032
82008449,80000191
82008449,80037709
82008449,80038456
82008449,80040445
82008449,80042906
82000258,80000191
82000258,80037709
82000258,80040445
82000258,80037030
82000261,80052824
82000261,80056032
82000261,80043562
82000261,80037030
82000266,80088213
82000266,80000191
82000266,80039002
82000266,80103990
82000266,80117234
82000266,80039928
82000267,80052824
82000267,80111107
82000267,80143647
82000271,80056032
82000271,80039002
82000271,80037030
82000271,80037220
82000272,80056032
82000272,80103990
82000272,80117234
82000273,80056032
82000273,80103990
82000273,80117234
82000274,80056032
82000274,80103990
82000274,80117234
82000276,80000191
82000276,80037709
82000276,80111107
82000276,80143647
82000277,80052824
82000277,80039570
82000277,80038458
82000277,80103990
82000278,80088213
82000278,80000191
82000278,80038456
82000278,80042906
82000278,80037030
82000280,80052824
82000280,80000191
82000280,80143647
82000280,80037030
82000280,80039928
82000281,80052824
82000281,80086304
82000281,80143647
82000281,80039570
82000281,80103990
82000281,80117234
82000284,80000191
82000284,80111107
82000284,80051388
82000284,80038458
82000284,80117234
82000284,80037030
82000285,80052824
82000285,80143647
82000285,80039570
82000285,80103990
82000285,80037030
82000286,80088213
82000286,80039002
82000286,80043562
82000286,80039570
82000286,80042906
82002335,80052824
82002335,80086304
82002335,80029561
82002335,80039002
82002335,80043562
82002335,80111107
82002335,80143647
82002335,80051388
82002335,80039570
82002335,80042906
82002335,80038458
82002335,80103990
82002335,80037030
82000288,80000191
82000288,80111107
82000288,80051388
82000288,80117234
82000289,80086304
82000289,80000191
82000289,80111107
82000289,80143647
82000289,80038458
82002342,80052824
82002342,80043562
82002342,80037709
82002342,80051388
82002342,80042906
82002342,80038458
82002343,80088213
82002343,80000191
82002343,80038456
82002343,80042906
82002343,80040445
82002343,80037220
82000295,80043562
82000295,80111107
82000295,80143647
82000295,80037220
82000296,80088213
82000296,80000191
82000296,80039570
82000299,80056032
82000299,80111107
82000299,80103990
82000299,80117234
82000301,80052824
82000301,80043562
82000301,80103990
82000301,80037030
82000301,80039928
82000303,80056032
82000303,80103990
82000303,80117234
82000304,80056032
82000304,80103990
82000304,80117234
82000306,80000191
82000306,80039002
82000306,80037709
82000306,80143647
82000306,80039570
82000307,80052824
82000307,80000191
82000307,80039570
82000307,80038458
82000307,80103990
82000307,80039928
82000309,80056032
82000309,80039002
82000309,80043562
82000309,80037220
82002360,80056032
82002360,80000191
82002360,80039002
82002360,80037709
82002360,80040445
82002360,80037030
82000312,80052824
82000312,80056032
82000312,80143647
82000312,80038458
82000317,80029561
82000317,80000191
82000317,80143647
82000317,80039570
82000317,80103990
82002365,80000191
82002365,80039002
82002365,80037709
82002365,80042906
82002365,80037220
82020799,80039002
82020799,80000191
82020799,80088213
82020799,80037220
82004416,80056032
82004416,80029561
82004416,80000191
82004416,80143647
82004416,80038458
82004416,80117234
82004416,80040445
82000318,80111107
82000318,80103990
82000318,80117234
82000319,80056032
82000319,80143647
82000319,80038456
82000319,80037220
82000322,80039002
82000322,80143647
82000322,80037220
82000324,80000191
82000324,80037709
82000324,80039570
82000324,80042906
82000324,80037030
82000325,80052824
82000325,80086304
82000325,80029561
82000325,80039002
82000325,80043562
82000325,80111107
82000325,80143647
82000325,80051388
82000325,80039570
82000325,80042906
82000325,80038458
82000325,80103990
82000325,80037030
82002373,80037709
82002373,80038456
82002373,80040445
82002373,80037030
82002373,80037220
82000327,80052824
82000327,80086304
82000327,80029561
82000327,80000191
82000327,80039002
82000327,80143647
82000327,80037030
82000327,80037220
82000328,80088213
82000328,80056032
82000328,80000191
82000328,80039002
82000328,80043562
82000328,80040445
82002374,80143647
82002374,80039570
82002374,80038458
82002374,80117234
82002374,80037030
82000329,80000191
82000329,80039570
82000329,80103990
82000329,80039928
82000334,80052824
82000334,80039002
82000334,80143647
82000334,80037030
82000335,80052824
82000335,80000191
82000335,80103990
82000335,80037030
82000335,80039928
82000336,80000191
82000336,80043562
82000336,80042906
82000336,80037220
82000339,80143647
82000339,80039570
82000339,80042906
82000339,80037030
82000342,80052824
82000342,80143647
82000342,80039570
82000342,80103990
82000342,80037030
82004438,80056032
82004438,80000191
82004438,80037220
82004438,80039002
82004438,80039570
82000343,80052824
82000343,80111107
82000343,80039570
82000343,80038458
82000345,80029561
82000345,80000191
82000345,80143647
82000345,80039570
82000345,80038458
82000345,80117234
82000345,80040445
82000345,80037030
82000346,80052824
82000346,80029561
82000346,80000191
82000346,80143647
82000346,80039570
82000349,80052824
82000349,80043562
82000349,80051388
82002399,80143647
82002399,80039570
82002399,80038458
82002399,80117234
82002399,80037030
82000352,80052824
82000352,80143647
82000352,80039570
82000352,80103990
82000352,80037030
82000353,80088213
82000353,80000191
82000353,80039002
82000353,80043562
82000353,80042906
82000354,80088213
82000354,80056032
82000354,80038456
82000354,80042906
82000355,80086304
82000355,80143647
82000355,80103990
82000355,80117234
82000355,80039928
82000356,80111107
82000356,80143647
82000356,80039570
82000356,80037030
82002419,80088213
82002419,80000191
82002419,80039002
82002419,80043562
82002419,80040445
82002425,80039002
82002425,80043562
82002425,80037709
82002425,80111107
82002425,80040445
82002425,80037030
82002425,80037220
82004476,80088213
82004476,80056032
82004476,80037220
82004476,80039570
82004476,80042906
80040445,82000423
80040445,82000426
80040445,82000445
80040445,82000460
80040445,82000465
80040445,82000477
80040445,82000483
80040445,82000491
80040445,82000504
80040445,82000513
80040445,82000534
80040445,82000586
80040445,82000615
80040445,82000676
80040445,82000685
80040445,82000705
80040445,82000747
80040445,82000785
80040445,82000810
80040445,82000812
80040445,82000856
80040445,82000911
80040445,82000921
80040445,82000947
80040445,82000961
80040445,82000966
80040445,82000968
80040445,82001041
80040445,82001070
80040445,82001071
80040445,82001072
80040445,82001075
80040445,82001083
80040445,82001128
80040445,82001168
80040445,82001170
80040445,82001200
80040445,82001234
80040445,82001339
80040445,82001368
80040445,82001384
80040445,82001431
80040445,82001461
80040445,82001496
80040445,82001569
80040445,82001606
80040445,82001631
80040445,82001633
80040445,82001685
80040445,82001791
80040445,82002432
80040445,82002513
80040445,82002515
80040445,82002570
80040445,82002581
80040445,82002586
80040445,82002605
80040445,82002926
80040445,82002961
80040445,82002984
80040445,82003006
80040445,82003011
80040445,82003061
80040445,82003388
80040445,82003414
80040445,82003420
80040445,82003642
80040445,82003808
80040445,82003959
80040445,82004682
80040445,82005163
80040445,82005342
80040445,82005505
80040445,82005593
80040445,82006717
82002432,80029561
82002432,80000191
82002432,80143647
82002432,80038458
82002432,80117234
82002432,80037030
82002457,80052824
82002457,80000191
82002457,80111107
82002457,80039570
82002457,80038458
82000422,80052824
82000422,80143647
82000422,80103990
82000422,80037030
82000423,80037709
82000423,80038456
82000423,80037030
82000423,80037220
82000424,80052824
82000424,80086304
82000424,80000191
82000424,80037709
82000424,80143647
82000424,80103990
82000424,80039928
82000425,80056032
82000425,80039002
82000425,80043562
82000425,80038456
82000426,80088213
82000426,80000191
82000426,80039002
82000426,80043562
82000429,80039002
82000429,80143647
82000429,80051388
82000429,80038456
82000430,80000191
82000430,80037709
82000430,80143647
82000430,80038456
82000430,80037220
82000432,80037709
82000432,80143647
82000432,80038456
82000432,80039570
82002481,80143647
82002481,80039570
82002481,80117234
82002481,80037030
82000434,80088213
82000434,80000191
82000434,80038456
82000434,80042906
82002482,80052824
82002482,80086304
82002482,80088213
82002482,80000191
82002482,80038458
82000433,80056032
82000433,80000191
82000433,80039570
82000433,80042906
82000435,80052824
82000435,80039570
82000435,80038458
82000435,80103990
80103990,82025143
80103990,82000467
80103990,82000488
80103990,82000494
80103990,82000502
80103990,82000510
80103990,82000527
80103990,82000529
80103990,82000537
80103990,82000543
80103990,82000558
80103990,82000560
80103990,82000569
80103990,82000571
80103990,82000573
80103990,82000576
80103990,82000577
80103990,82000578
80103990,82000624
80103990,82000635
80103990,82000672
80103990,82000691
80103990,82000717
80103990,82000720
80103990,82000742
80103990,82000743
80103990,82000758
80103990,82000772
80103990,82000799
80103990,82000801
80103990,82000821
80103990,82000847
80103990,82000863
80103990,82000876
80103990,82000891
80103990,82000902
80103990,82000909
80103990,82000928
80103990,82000936
80103990,82000939
80103990,82000979
80103990,82001022
80103990,82001033
80103990,82001039
80103990,82001058
80103990,82001098
80103990,82001132
80103990,82001146
80103990,82001150
80103990,82001151
80103990,82001178
80103990,82001179
80103990,82001180
80103990,82001181
80103990,82001184
80103990,82001185
80103990,82001186
80103990,82001187
80103990,82001188
80103990,82001192
80103990,82001202
80103990,82001203
80103990,82001227
80103990,82001230
80103990,82001231
80103990,82001232
80103990,82001267
80103990,82001271
80103990,82001284
80103990,82001302
80103990,82001313
80103990,82001351
80103990,82001363
80103990,82001611
80103990,82001655
80103990,82001730
80103990,82001732
80103990,82001776
80103990,82002629
80103990,82002639
80103990,82002804
80103990,82002825
80103990,82003405
80103990,82003678
80103990,82003733
80103990,82003814
80103990,82003829
80103990,82004795
80103990,82005252
80103990,82005381
80103990,82005382
80103990,82011232
82002487,80086304
82002487,80000191
82002487,80037709
82002487,80111107
80038456,82000438
80038456,82000439
80038456,82000440
80038456,82000445
80038456,82000460
80038456,82000465
80038456,82000477
80038456,82000478
80038456,82000491
80038456,82000513
80038456,82000528
80038456,82000534
80038456,82000539
80038456,82000549
80038456,82000553
80038456,82000562
80038456,82000563
80038456,82000570
80038456,82000588
80038456,82000615
80038456,82000649
80038456,82000650
80038456,82000651
80038456,82000667
80038456,82000683
80038456,82000689
80038456,82000699
80038456,82000705
80038456,82000724
80038456,82000747
80038456,82000810
80038456,82000812
80038456,82000837
80038456,82000850
80038456,82000856
80038456,82000857
80038456,82000891
80038456,82000907
80038456,82000912
80038456,82000940
80038456,82000961
80038456,82000968
80038456,82001000
80038456,82001026
80038456,82001121
80038456,82001127
80038456,82001136
80038456,82001137
80038456,82001149
80038456,82001161
80038456,82001168
80038456,82001170
80038456,82001184
80038456,82001200
80038456,82001214
80038456,82001234
80038456,82001305
80038456,82001391
80038456,82001406
80038456,82001441
80038456,82001451
80038456,82001473
80038456,82001479
80038456,82001538
80038456,82001539
80038456,82001722
80038456,82002563
80038456,82002578
80038456,82002591
80038456,82002605
80038456,82002614
80038456,82002644
80038456,82002649
80038456,82002984
80038456,82003011
80038456,82003061
80038456,82003093
80038456,82003388
80038456,82003414
80038456,82003509
80038456,82003557
80038456,82003564
80038456,82003579
80038456,82003647
80038456,82003771
80038456,82003808
80038456,82003916
80038456,82004682
80038456,82004937
80038456,82005457
80038456,82005505
80038456,82006717
80038456,82005062
82002488,80086304
82002488,80000191
82002488,80037709
82002488,80111107
80038458,82025143
80038458,82025234
80038458,82025256
80038458,82025283
80038458,82000444
80038458,82000451
80038458,82000459
80038458,82000462
80038458,82000486
80038458,82000493
80038458,82000495
80038458,82000522
80038458,82000527
80038458,82000531
80038458,82000532
80038458,82000555
80038458,82000567
80038458,82000572
80038458,82000588
80038458,82000595
80038458,82000665
80038458,82000696
80038458,82000712
80038458,82000729
80038458,82000764
80038458,82000799
80038458,82000813
80038458,82000845
80038458,82000935
80038458,82000975
80038458,82000980
80038458,82000989
80038458,82001054
80038458,82001055
80038458,82001058
80038458,82001114
80038458,82001176
80038458,82001184
80038458,82001222
80038458,82001225
80038458,82001262
80038458,82001295
80038458,82001418
80038458,82001504
80038458,82001631
80038458,82001655
80038458,82001670
80038458,82002559
80038458,82002605
80038458,82003004
80038458,82003034
80038458,82003103
80038458,82003405
80038458,82003778
80038458,82007204
80038458,82008646
82000438,80037709
82000438,80039570
82000438,80042906
82000439,80043562
82000439,80143647
82000439,80039570
82000445,80000191
82000445,80039002
82000445,80037709
82000445,80143647
82000445,80039570
82000445,80037220
82000440,80000191
82000440,80039002
82000440,80037709
82000444,80052824
82000444,80088213
82000444,80000191
82000449,80056032
82000449,80043562
82000449,80117234
82000449,80037030
82000449,80039928
82000451,80052824
82000451,80029561
82000451,80111107
82000451,80143647
82000451,80051388
82008646,80000191
82008646,80039709
82008646,80117234
82000455,80000191
82000455,80039570
82000455,80037030
82000455,80037220
82000458,80052824
82000458,80143647
82000458,80037220
82000459,80052824
82000459,80111107
82000459,80039570
82000460,80056032
82000460,80000191
82000460,80039002
82000460,80143647
82000460,80037030
82000460,80037220
82000461,80000191
82000461,80043562
82000461,80037709
82000461,80042906
82000461,80037220
82000462,80143647
82000462,80117234
82000462,80037030
82000465,80037709
82000465,80042906
82000465,80037220
82002513,80056032
82002513,80039002
82002513,80043562
82002513,80039570
82002515,80000191
82002515,80043562
82002515,80143647
82000467,80029561
82000467,80000191
82000467,80042906
82000469,80143647
82000469,80042906
82000469,80117234
82000469,80039928
80052824,82000488
80052824,82000493
80052824,82000494
80052824,82000502
80052824,82000510
80052824,82000511
80052824,82000512
80052824,82000515
80052824,82000522
80052824,82000527
80052824,82000531
80052824,82000532
80052824,82000543
80052824,82000561
80052824,82000564
80052824,82000567
80052824,82000572
80052824,82000584
80052824,82000593
80052824,82000595
80052824,82000632
80052824,82000635
80052824,82000665
80052824,82000668
80052824,82000672
80052824,82000674
80052824,82000712
80052824,82000721
80052824,82000730
80052824,82000736
80052824,82000764
80052824,82000770
80052824,82000772
80052824,82000775
80052824,82000779
80052824,82000787
80052824,82000797
80052824,82000799
80052824,82000840
80052824,82000841
80052824,82000843
80052824,82000863
80052824,82000865
80052824,82000868
80052824,82000869
80052824,82000871
80052824,82000902
80052824,82000909
80052824,82000928
80052824,82000933
80052824,82000962
80052824,82000975
80052824,82000977
80052824,82000979
80052824,82000980
80052824,82000988
80052824,82000989
80052824,82000998
80052824,82001010
80052824,82001020
80052824,82001026
80052824,82001030
80052824,82001055
80052824,82001058
80052824,82001065
80052824,82001066
80052824,82001114
80052824,82001120
80052824,82001132
80052824,82001176
80052824,82001178
80052824,82001179
80052824,82001180
80052824,82001181
80052824,82001184
80052824,82001210
80052824,82001217
80052824,82001222
80052824,82001230
80052824,82001231
80052824,82001232
80052824,82001270
80052824,82001271
80052824,82001277
80052824,82001286
80052824,82001287
80052824,82001292
80052824,82001293
80052824,82001295
80052824,82001313
80052824,82001351
80052824,82001363
80052824,82001399
80052824,82001400
80052824,82001405
80052824,82001443
80052824,82001445
80052824,82001553
80052824,82001554
80052824,82001579
80052824,82001619
80052824,82001636
80052824,82001655
80052824,82001692
80052824,82001693
80052824,82001703
80052824,82001730
80052824,82001759
80052824,82001776
80052824,82001798
80052824,82002556
80052824,82002559
80052824,82002602
80052824,82002654
80052824,82002804
80052824,82002825
80052824,82002914
80052824,82003034
80052824,82003383
80052824,82003405
80052824,82003528
80052824,82003647
80052824,82003678
80052824,82003733
80052824,82003814
80052824,82003829
80052824,82003921
80052824,82003922
80052824,82004795
80052824,82005381
80052824,82005382
80052824,82007204
80052824,82011232
80052824,82013729
80052824,82025179
80052824,82025234
80052824,82025256
80052824,82025283
80052824,82025293
80052824,82026066
80052824,82026097
80052824,82001482
80052824,82001483
80052824,82001225
80052824,82001039
80052824,82001188
80052824,82001330
80052824,82001262
80052824,82000574
82000474,80000191
82000474,80039002
82000474,80043562
82000474,80042906
82000477,80056032
82000477,80143647
82000477,80037030
82000478,80088213
82000478,80039002
82000478,80143647
82000478,80039570
82000480,80029561
82000480,80039002
82000480,80143647
82000481,80029561
82000481,80039002
82000481,80143647
82000482,80029561
82000482,80000191
82000482,80111107
82000482,80143647
82000482,80051388
82000483,80056032
82000483,80039002
82000483,80043562
82000483,80039570
82000486,80029561
82000486,80000191
82000486,80143647
82000486,80039570
82000486,80117234
82000486,80037030
82000488,80000191
82000488,80111107
82000488,80037030
82000488,80039928
82000491,80056032
82000491,80039002
82000491,80143647
82000491,80042906
82000491,80037030
82000492,80056032
82000492,80000191
82000492,80039002
82000492,80037709
82000492,80039570
82000493,80000191
82000493,80143647
82000494,80000191
82000494,80043562
82000494,80037030
82000494,80039928
82000495,80056032
82000495,80000191
82000495,80111107
82000498,80000191
82000498,80037709
82000498,80037220
82000499,80000191
82000499,80111107
82000499,80143647
82000499,80039570
82000499,80037030
82000502,80037030
82000502,80039928
82000504,80037709
82000504,80042906
82000504,80037030
82002556,80000191
82002556,80037709
82002556,80143647
82002556,80117234
82000510,80000191
82000510,80043562
82000510,80037030
